av号,播放量,标题
15217823,21768,【LOL韩服魅惑配音】韩国女配音演员的卖力演出（中韩双语字幕）
14256823,21550,英雄联盟 星之守护者（魔法少女）阿狸宣传视频
13359284,21439,沙漠皇帝 阿兹尔 司马懿 皮肤浏览 Skin Spotlight
14049441,21274,金牌主播 德莱文 炫彩皮肤 预览 - lol英雄联盟
69967391,21186,【男生翻唱】恋爱循环【少年音】
54326899,21100,从异地军恋到异地军婚|我们结婚啦|分开后的小日常|开箱视频
33867235,21095,K/DA阿狸皮肤VS星之守护者皮肤 - LOL英雄联盟
82932063,20945,【箜篌】演奏草原神曲《火红的萨日朗》一不小心唱了出来。。
78144037,20617,纪晓岚来大牢里看和珅，谁料和二一心求死，这段对话太逗了！
20913083,20580,他们无处可藏了。——虚空之女.凯莎最强片段
56432309,20438,和萌萌的管家收钱就是这么与众不同！刘全：你是狗官，我是狗奴才！
3501113,20275,物语系列之化囮OP对比详解
80209262,20270,【艺萱】火红的萨日朗二胡舞蹈版~~
16099082,20201,新英雄预览 － 暮光星灵：佐伊
75526128,20157,【WOTA艺】《天气之子》愛にて51838175
28887518,20001,太后大寿，乾隆疯狂使眼色让小太监坑纪宝宝，最后纪晓岚借花献佛，和宝宝心里苦
4261474,19958,【LOL英雄联盟】美猴王 孙悟空皮肤语音
53191437,19841,大明星现场最乱的一期，选手失控，主持人无奈
67279935,19772,老纪私放钦犯，被罚去崇文门当守门员，哈哈哈。
66288467,19670,【异地军恋】日常合辑，不但是国家分配，且帅气细心专一到极致，lucky dog is me
59309411,19473,【拇指琴】意难平
39724899,19398,【卡林巴琴】虹之间《爱情公寓》
74587615,19397,【电吉他】天气之子「爱にできることはまだあるかい」附重新编曲自制伴奏
5993577,19362,英雄联盟国服配音No.63诡术妖姬·乐芙兰
38657198,19332,和珅跟纪晓岚联手，万岁爷气坏了，太后看不下去，一句话点醒
63714551,19223,【拇指琴】《陈情令》不忘
20166467,19202,新英雄 凯萨(Kai'Sa) 与46个英雄的大招互动测试 (赛恩 R
43286913,19030,和珅纪晓岚共赴刑场，和珅觉得是在做梦，纪晓岚一口就让他清醒了
27315048,18879,【LOL国服配音】英雄联盟No.140虚空之女 卡莎
62109991,18653,异地军恋，为数不多照片集
81513430,18648,【花泽香菜+汪苏泷】不再是恋爱循环，《星空》+《有点甜》
69010546,18639,人马最帅皮肤上线！感受西部魔影的恐惧吧
80017066,18548,纪晓岚为了和珅，得罪满朝大臣，和珅感动坏了，乾隆却笑了！
14548958,18312,英雄联盟  阿狸--语音配音
47778058,18209,铁三角三人吃饭，皇上吃海鲜，老纪吃鸡腿，可怜和珅只有野菜啃！
45213321,18158,【贰婶——琴师】  好听！好好听！这个舞台太喜欢了！
67952395,17983,风水轮流转，和珅啊和珅，我“纪晓岚”当上皇上了
71307605,17870,铁齿铜牙纪晓岚：纪晓岚舌战群官给皇帝找台阶
44576366,17821,纪晓岚带皇上吃炒饭，皇上吃得津津有味
1714344,17619,化物语 OP「真·恋爱循环」循环完整各版本
14583956,17409,齐天大圣 孙悟空 美猴王 皮肤浏览 Skin Spotlight
49427751,17400,皇上被流放只能吃萝卜白菜，吃了还拉肚子
66743005,17369,铁齿铜牙纪晓岚名场面合集（4）
75547714,17356,【卡林巴琴/拇指琴】世间美好与你环环相扣
61924190,17350,【高燃/LOL英雄语音】 刀妹艾瑞莉娅    头皮发麻，热血沸腾
64052344,17028,【PENBEAT】无名之辈-陈雪燃（您的好友精灵突然出现！）
23784304,16991,【LOL地图语音】星之守护者 阿狸：这回是个大 家伙
49211420,16949,和珅最怕的人来了，皇上疯狂暗示纪晓岚，和珅你自己玩去吧_
17214943,16844,新英雄介绍：暮光星灵 佐伊
57134159,16619,新手弹奏仅60元的卡林巴琴会好听吗？
71674581,16485,糊涂知府抓小月，谁知她有和珅纪晓岚撑腰，这下可吓惨了！
68393587,16371,抓阄的套路，和宝宝花钱买了个南字。
42974890,16319,【铁齿铜牙纪晓岚第二季】两个一品大员扫大街，皇上却在街上撒沙子
82919004,16003,【洛天依】  火红的萨日朗
4218196,15970,【LOL英雄联盟】灌篮高手 德莱厄斯皮肤语音
33585274,15582,九尾妖狐 阿狸 K/DA (附至臻版) 皮肤浏览 Skin Spotlight
85145827,15164,好  替  身
78102776,15139,皇上送和珅黄马褂，和珅在朝廷上嘚瑟，谁料纪晓岚转身就走
75670909,15130,【拇指琴】超音域弹奏左手指月
68294787,14970,第四十七回：老纪出了个流放三百里的馊主意来坑皇上。
76136437,14873,铁齿铜牙纪晓岚：和珅为皇上献策，花钱买官，纪晓岚却提出了危害
20322364,14759,铁齿铜牙纪晓岚：帝王权术
4275326,14756,【LOL英雄联盟】DJ 娑娜皮肤语音
60092845,14607,【RADWIMPS】用iPad弹奏「天気の子」配乐-愛にできることはまだあるかい
19839492,14552,虚空之女 卡莎 技能浏览 Skin Spotlight
19888417,14475,虚空之女-凯萨语音预览
44413393,14195,和珅最宠爱的女儿，丰绅殷德都比不上她
84309810,13922,【拇指琴/卡林巴】催泪！未闻花名ED《Secret Base》
67864604,13762,【英雄联盟/台词剪辑】星之守护者新CG《光与蚀》  配音版
30689294,13693,纪晓岚和和珅永远是冤家啊。。。。
71673181,13662,铁齿铜牙纪晓岚：铁三角为解齐案批判性的逛青楼，结果被巡城御史撞到。
39270508,13606,虚空之女卡莎 中/ 日/英/韩 四国语音对比
46986926,13517,VLOG#06 军恋情侣的恋爱记录||这次他下厨为我做刀削面！！不料最后竟然做成了......
67664708,13289,真假和珅当堂对峙，许仙来辨认，朱剥皮真搞笑
76042720,13257,哈哈，感觉和宝宝被纪晓岚给玩坏了
43187139,13103,老纪撒娇，和珅喷水，乾隆又一次偏向了纪晓岚
81625908,13074,二胡版火红的萨日朗
59747317,12898,Honey伴奏--卡林巴（拇指琴）自弹
26609799,12857,抓周树人和我鲁迅有什么关系？？？
75121446,12563,网上相识｜高甜日常｜异地军恋｜有你在我就不用长大
46988299,12501,纪晓岚流放皇上300里
66073271,12372,【拇指琴】陈情令～荒城渡
67486173,12289,第四十六回：快要被砍头了，老纪还是这么从容淡定，大吃大喝的。
39447353,12263,英雄联盟国服配音No.139暮光星灵·佐伊
66428467,12102,北大婚礼|八年之后，她在当初入校报到的地方，嫁给了最初遇到的那个人????
39060280,12100,和珅纪晓岚想为难皇上，两人朝堂装病请辞，结果直接被人顶替官职
68177292,12087,继钉宫之后，又一个声优辱骂粉丝现场     谭雅战记   悠木碧姐姐 字幕
68392148,12031,和珅，你吆喝吆喝，“金三儿”，被一顿痛骂，好像在叫小二似的。
48789343,11821,还在军恋中
1844809,11548,【LOL原声】金牌主播 德莱文的装B时间！
64456133,11543,【拇指琴】幻昼
71792481,11531,【星之守护者/燃向】我将守护星光到最后一刻，也会守护你到最后一息
13168598,11510,【LOL日服配音】星之守护者 阿狸
74070730,11484,《穿越时空的思念》随身拇指琴app弹奏
45311800,11479,纪晓岚身为人臣杀皇上生母，判自己斩立决，结局震惊了在场所有人
75545964,11343,【口琴】新海诚2019最新电影《天气之子》主题曲《愛にできることはまだあるかい》
2146039,11331,德莱文对……德莱文？！金牌主播与绞肉机的彩蛋？！
68358443,11305,【LOL语音彩蛋】霞：克烈，我想跟你环游世界
48136426,11253,皇上和珅调皮把纪晓岚丢下，谁知纪晓岚在前面饭馆等着，聪明
76901952,11244,【卡林巴拇指琴】华晨宇《好想爱这个世界啊》为抑郁症写歌，带你走出悲伤世界~
51510483,11195,【铁齿铜牙纪晓岚】皇上抛弃纪晓岚，与了凡尼姑喝喝茶谈谈禅，结果被美女尼姑迷惑后丢掉地牢里去了
64746675,11185,【拇指琴】陈情令～洗华
32390101,10920,手感炸裂！！源计划艾希公认手感最棒的皮肤之一
61877014,10874,军人的专属浪漫，部队集体婚礼。看完也算条军犬了～
37628233,10866,【铁齿铜牙纪晓岚】这两个人非逼着皇上承认自己风流
9993261,10717,【LOL英雄联盟】掠星魔刃 卡萨丁皮肤语音
65473800,10714,第三十九回：和宝宝再见金大爷，吓得两腿发抖，走路都走不稳。
41783831,10575,【花澤香菜】黑化版恋爱循环——3D环绕版
16105235,10558,暮光星灵 佐伊 语音彩蛋展示
70727562,10558,铁齿铜牙纪晓岚：铁三角草棚打尖，论喝水的处事之道
67952746,10507,【英雄联盟/台词剪辑】星之守护者洛语音台词剪辑-那时我和霞被遗弃在一颗荒凉的星球上
79249086,10505,【拇指琴】火红的萨日朗
68141353,10364,和珅最贴身的丫鬟？ 擦完屁股又喂饭
67239208,10289,【解物语】09千石抚子〈自闭少女〉
33556114,10196,【LOL英雄联盟】星之守护者·伊泽瑞尔皮肤语音
84900047,10170,好♂伙♂伴
42509211,10141,vlog02|异地军恋|家属楼跨年|新年的大雪|奋不顾身奔向你
40413126,10111,【关于军人的异地恋】 | 去看男朋友的爆笑现场:）
44906156,9932,和珅纪晓岚共赴刑场，刘全一听急了，赶紧帮和珅准备寿衣
35857403,9846,铁齿铜牙纪晓岚：老纪遇险，皇上惊醒，和二紧张到颤抖
65041211,9819,【拇指琴】陈情令～孤城
45050620,9762,甄嬛传：年羹尧自我膨胀，跟皇上吃饭竟使唤苏妃夹菜
4224353,9608,【LOL英雄联盟】灵魂收割者 德莱文皮肤语音
60716454,9579,【楚留香一梦江湖】【用007的方式打开楚留香】毫无违和感（友情提示别看字幕）
16096889,9565,「暮光星灵」佐伊技能预览
56537422,9087,高质量Kai'sa蒙太奇 - 最佳卡莎时刻
59415602,8864,【军恋情侣的恋爱记录】VLOG#12 拥有一个直男式兵哥哥是什么样的体验？和他的日常小事合集！
68128267,8735,【英雄联盟】【星之守护者 - 妮蔻】你惹错人惹
26856357,8698,《铁齿铜牙纪晓岚I》之分辨狼狗
60251768,8691,【楚留香短视频】女人最动人之处，就是可以对自己爱过的男人，恨到不能自拔
80854070,8562,【拇指琴卡林巴】超治愈！《好想爱这个世界啊》乐器版（cover华晨宇）
13385835,8562,荣耀行刑官 德莱文 金牌主播 (附炫彩版) 皮肤浏览 Skin Spotlight
27607106,8485,【铁齿铜牙纪晓岚】为什么纪晓岚豁出去可以
70727602,8392,铁齿铜牙纪晓岚：铁三角名场面-抓阄
16098704,8362,【LOL】暮光星灵：佐伊 技能介绍与语音展示
86232458,8357,【皮肤对比】德莱文全8款皮肤横向对比！（史上最全）
13382338,8346,荣耀行刑官 德莱文 德莱德莱德莱文 皮肤浏览 Skin Spotlight
38911675,8314,和珅跟皇上互换身份，做的第三件事才是让纪晓岚下跪，太聪明了
73063501,8254,生气的乾隆
67556560,8243,星之守护者佐伊:我才是魔鬼
63720088,8196,铁齿铜牙纪晓岚：纪晓岚卖干果，无意间回了一句，被小伙们拉着对起诗来
67470676,8086,【星之守护者2019动画/附4K极致画质】《光与蚀》歌词字幕版
78491590,8042,铁齿铜牙纪晓岚，和珅倒霉
44247888,8005,皇上对纪晓岚破口大骂，不料纪晓岚一下朝，就去找生病的和珅算账
83854274,7982,【唢呐】下山
49494712,7925,赵云皮肤语音：即便没有坐骑，子龙亦能七进七出
32201919,7864,【激萌电音/佐伊台词】我是喜欢你多一点，还是巧克力月饼多一点呢？！
50762547,7814,【铁齿铜牙纪晓岚4】和萌萌和刘全的日常，第五弹
49426592,7724,皇上和珅原想把纪晓岚甩掉，却没想到纪晓岚在前边等着他们
65044113,7723,8音拇指琴竟然能完整演奏《青花瓷》
81184168,7545,【拇指琴】那女孩对我说
59596530,7532,【卡林巴琴】《Bad Guy》-Billie Eilish
49228908,7518,纪晓岚竟然会算命，说和珅倒霉竟然变成真的了
75750386,7490,【指弹吉他】《天气之子》主题曲《爱能做到的还有什么》
56023664,7360,【楚留香818】江湖大嘴扒25——我把你当哥们 你竟然暗恋我
62672220,7287,【纪晓岚】乾隆亲任主考官爆笑考核纪晓岚
62672732,7177,【纪晓岚】乾隆爆笑亲任主考官考核和珅
76345654,7100,【the real ruger baby 喵~】一看就酥了 毫无违和感(●14510692
40824139,7004,春天里：农民工吃的是白菜萝卜，包工头碗里是猪蹄子，黄渤怒了！
49749227,6982,偶遇勋哥～
13606402,6979,LOL 赵信  赵云皮肤（炫彩） 皮肤展示
64016458,6958,【拇指琴】满足～肖战
65906113,6907,【拇指琴】魔道祖师～问灵
71537269,6759,【枫木拇指琴】纯音乐《幻昼》国产催泪神曲
49514202,6747,星之守护者模式全音乐提取，终于找到没有人声版了！
66143683,6715,【一梦江湖短视频】【师徒系列】01集男人偷藏私房，就该这么办，对不？
65471443,6681,第三十七回：金大爷故意来找和珅的茬，这下有好戏看了。
60681908,6666,【楚留香短视频】有一个很会撩人的女朋友是什么体验～
62551793,6659,〖军恋〗就算异地也要倔（jia）强（zhuang）过七夕！
68391177,6587,和二问刘全：老纪在找什么呢？刘全回答：在找大蚂蚁呢！笑死我了。
66280516,6498,【异地军恋】去部队看男朋友 送男朋友去上海上学
78621208,6442,英雄联盟国服配音No.147残月之肃·厄斐琉斯
60979322,6441,【原创英雄联盟短剧】：（2）剑魔偶遇暮光星灵.佐伊。剑魔遇见巨神信使，你感觉怎样？下期路遇塔里克！
67895023,6385,【一梦江湖短视频】大猪蹄子，你来晚了，老娘不记得你了
43097279,6379,乾隆不见纪晓岚，纪晓岚耍无赖，尿在了乾隆的南书房里
40419176,6198,【英雄联盟中文语音】九尾妖狐-阿狸：请宠爱我吧~
66830751,6086,【拇指琴】陈情令～醉梦
49036276,6038,纪晓岚打和珅一嘴巴，和二被扇蒙，太逗了
66179205,6029,【拇指琴】陈情令～不由
65675922,6003,【皮肤预览】星之守护者 妮蔻
77334232,5977,拇指琴【天气之子】主题曲【愛にできることはまだあるかい】（爱能做到的还有什么）
79197249,5914,【卡林巴琴】毛不易《像我这样的人》拇指琴深情演奏
14391171,5911,【英雄联盟】星之守护者阿狸皮肤手感真的好
61297068,5878,铁齿铜牙纪晓岚第一部 第十集 乾隆皇帝与其亲生母亲（薛大老板）的原版对话
60044811,5864,【英雄联盟/燃向】虚空女王——雷克塞 你可懂得我那嘶吼中的的哀嚎
39360780,5779,万花通灵妮蔻7种不同语音对比
81597068,5756,【高甜慎入】【异地恋vlog】和男友1800km异地恋的2019年度狗粮合集！异地虽苦可也有点甜
32175494,5718,铁齿铜牙纪晓岚：乾隆看了和珅的洋片，露出了意味深长的表情！
